2948,svchost.exe,2022-08-01 18:59:17
2960,svchost.exe,2022-08-01 18:59:17
3004,powershell.exe,2022-08-01 18:59:17
3088,svchost.exe,2022-08-01 18:59:17
3160,svchost.exe,2022-08-01 18:59:17
3216,svchost.exe,2022-08-01 18:59:17
3228,DolbyDAX2API.exe,2022-08-01 18:59:17
3316,spoolsv.exe,2022-08-01 18:59:17
3408,svchost.exe,2022-08-01 18:59:17
3468,svchost.exe,2022-08-01 18:59:17
3524,svchost.exe,2022-08-01 18:59:17
3692,svchost.exe,2022-08-01 18:59:17
3700,svchost.exe,2022-08-01 18:59:17
3708,svchost.exe,2022-08-01 18:59:17
3724,svchost.exe,2022-08-01 18:59:17
3744,svchost.exe,2022-08-01 18:59:17
3756,AdminService.exe,2022-08-01 18:59:17
3768,IntelCpHDCPSvc.exe,2022-08-01 18:59:17
3776,ETDService.exe,2022-08-01 18:59:17
3788,svchost.exe,2022-08-01 18:59:17
3832,svchost.exe,2022-08-01 18:59:17
3928,SystemSettings.exe,2022-08-01 18:59:17
3964,MsMpEng.exe,2022-08-01 18:59:17
3972,svchost.exe,2022-08-01 18:59:17
4008,mongod.exe,2022-08-01 18:59:17
4016,ApplicationFrameHost.exe,2022-08-01 18:59:17
4064,Code.exe,2022-08-01 18:59:17
4076,chrome.exe,2022-08-01 18:59:17
4140,svchost.exe,2022-08-01 18:59:17
4152,svchost.exe,2022-08-01 18:59:17
4168,svchost.exe,2022-08-01 18:59:17
4180,IntelCpHeciSvc.exe,2022-08-01 18:59:17
4552,PresentationFontCache.exe,2022-08-01 18:59:17
4576,Code.exe,2022-08-01 18:59:17
4696,taskhostw.exe,2022-08-01 18:59:17
4716,svchost.exe,2022-08-01 18:59:17
4752,chrome.exe,2022-08-01 18:59:17
4796,RAVBg64.exe,2022-08-01 18:59:17
4804,ETDCtrl.exe,2022-08-01 18:59:17
4836,svchost.exe,2022-08-01 18:59:17
4840,ETDCtrlHelper.exe,2022-08-01 18:59:17
4884,sihost.exe,2022-08-01 18:59:17
4900,svchost.exe,2022-08-01 18:59:17
4948,conhost.exe,2022-08-01 18:59:17
5036,svchost.exe,2022-08-01 18:59:17
5224,svchost.exe,2022-08-01 18:59:17
5320,ctfmon.exe,2022-08-01 18:59:17
5364,conhost.exe,2022-08-01 18:59:17
5424,svchost.exe,2022-08-01 18:59:17
5440,igfxEM.exe,2022-08-01 18:59:17
5780,explorer.exe,2022-08-01 18:59:17
5792,bash.exe,2022-08-01 18:59:17
5832,svchost.exe,2022-08-01 18:59:17
5860,svchost.exe,2022-08-01 18:59:17
5972,Code.exe,2022-08-01 18:59:17
6328,StartMenuExperienceHost.exe,2022-08-01 18:59:17
6500,svchost.exe,2022-08-01 18:59:17
6540,RuntimeBroker.exe,2022-08-01 18:59:17
6668,svchost.exe,2022-08-01 18:59:17
6684,svchost.exe,2022-08-01 18:59:17
6708,svchost.exe,2022-08-01 18:59:17
6764,svchost.exe,2022-08-01 18:59:17
6832,SearchApp.exe,2022-08-01 18:59:17
6908,SearchFilterHost.exe,2022-08-01 18:59:17
6972,SearchIndexer.exe,2022-08-01 18:59:17
7016,taskhostw.exe,2022-08-01 18:59:17
7028,RuntimeBroker.exe,2022-08-01 18:59:17
7196,RuntimeBroker.exe,2022-08-01 18:59:17
7232,bash.exe,2022-08-01 18:59:17
7372,YourPhone.exe,2022-08-01 18:59:17
7380,Code.exe,2022-08-01 18:59:17
7588,Code.exe,2022-08-01 18:59:17
7720,chrome.exe,2022-08-01 18:59:17
7812,RuntimeBroker.exe,2022-08-01 18:59:17
7980,chrome.exe,2022-08-01 18:59:17
8072,python.exe,2022-08-01 18:59:17
8284,NisSrv.exe,2022-08-01 18:59:17
8308,Code.exe,2022-08-01 18:59:17
8376,SecurityHealthService.exe,2022-08-01 18:59:17
8384,GoogleCrashHandler.exe,2022-08-01 18:59:17
8392,GoogleCrashHandler64.exe,2022-08-01 18:59:17
8572,RuntimeBroker.exe,2022-08-01 18:59:17
8712,TextInputHost.exe,2022-08-01 18:59:17
8844,RAVBg64.exe,2022-08-01 18:59:17
8928,svchost.exe,2022-08-01 18:59:17
9008,SecurityHealthSystray.exe,2022-08-01 18:59:17
9260,SynTPEnh.exe,2022-08-01 18:59:17
9316,OneDrive.exe,2022-08-01 18:59:17
9520,dllhost.exe,2022-08-01 18:59:17
9552,svchost.exe,2022-08-01 18:59:17
9556,powershell.exe,2022-08-01 18:59:17
9600,KakaoTalk.exe,2022-08-01 18:59:17
9656,RAVBg64.exe,2022-08-01 18:59:17
9828,svchost.exe,2022-08-01 18:59:17
9860,Discord.exe,2022-08-01 18:59:17
9948,Discord.exe,2022-08-01 18:59:17
10000,chrome.exe,2022-08-01 18:59:17
10032,Code.exe,2022-08-01 18:59:17
10048,Discord.exe,2022-08-01 18:59:17
10088,Discord.exe,2022-08-01 18:59:17
10300,Discord.exe,2022-08-01 18:59:17
10500,chrome.exe,2022-08-01 18:59:17
10520,RAVCpl64.exe,2022-08-01 18:59:17
10528,chrome.exe,2022-08-01 18:59:17
10624,chrome.exe,2022-08-01 18:59:17
10648,Code.exe,2022-08-01 18:59:17
10720,chrome.exe,2022-08-01 18:59:17
10728,chrome.exe,2022-08-01 18:59:17
10752,chrome.exe,2022-08-01 18:59:17
10920,chrome.exe,2022-08-01 18:59:17
11020,Code.exe,2022-08-01 18:59:17
11076,svchost.exe,2022-08-01 18:59:17
11084,svchost.exe,2022-08-01 18:59:17
11096,SearchApp.exe,2022-08-01 18:59:17
11168,conhost.exe,2022-08-01 18:59:17
11280,svchost.exe,2022-08-01 18:59:17
11356,python.exe,2022-08-01 18:59:17
11372,chrome.exe,2022-08-01 18:59:17
11468,UserOOBEBroker.exe,2022-08-01 18:59:17
11532,Code.exe,2022-08-01 18:59:17
11556,chrome.exe,2022-08-01 18:59:17
11572,chrome.exe,2022-08-01 18:59:17
11800,python.exe,2022-08-01 18:59:17
11832,chrome.exe,2022-08-01 18:59:17
12004,svchost.exe,2022-08-01 18:59:17
12076,SearchProtocolHost.exe,2022-08-01 18:59:17
12108,svchost.exe,2022-08-01 18:59:17
12212,Code.exe,2022-08-01 18:59:17
12216,ShellExperienceHost.exe,2022-08-01 18:59:17
